주문 ID,상품 코드,상품명,주문 일시,수량,주문 상태,결제 수단,주문 금액
O49A234C06C,64223,도심속 오키나와 힐링 스파 패키지,2024-12-06 05:49:16,4,완료,간편결제,77500
O4362E9DADC,64223,도심속 오키나와 힐링 스파 패키지,2025-01-16 21:00:01,4,배송중,계좌이체,53000
OB06644C774,64223,도심속 오키나와 힐링 스파 패키지,2025-04-13 03:56:55,5,완료,계좌이체,24000
OBDB3E47540,64223,도심속 오키나와 힐링 스파 패키지,2024-12-22 22:00:39,5,완료,무통장,17500
O37CECBE013,64223,도심속 오키나와 힐링 스파 패키지,2025-06-21 00:18:38,3,결제대기,계좌이체,53500
O7FD6C656FA,64223,도심속 오키나와 힐링 스파 패키지,2024-10-19 04:30:27,4,배송중,계좌이체,145000
OF21A97D342,64223,도심속 오키나와 힐링 스파 패키지,2025-05-03 10:00:53,3,결제대기,간편결제,124000
O9C85A354BE,64223,도심속 오키나와 힐링 스파 패키지,2025-02-18 17:17:58,2,결제대기,무통장,190500
OB3AB8EABD8,64223,도심속 오키나와 힐링 스파 패키지,2025-05-27 00:37:52,5,배송중,계좌이체,12000
O306F150E99,64223,도심속 오키나와 힐링 스파 패키지,2025-07-29 04:13:56,5,완료,간편결제,89000
O0B40937787,64223,도심속 오키나와 힐링 스파 패키지,2024-10-15 11:27:29,5,완료,계좌이체,44000
OC28F6E8C20,64223,도심속 오키나와 힐링 스파 패키지,2025-06-27 13:16:47,5,배송중,무통장,84000
O3300C7DC0D,64223,도심속 오키나와 힐링 스파 패키지,2025-05-15 09:09:04,1,완료,카드,144000
O27CD39AB2B,64223,도심속 오키나와 힐링 스파 패키지,2024-11-04 14:09:18,3,배송중,무통장,68000
OD87ABF2005,78040,활기찬 파리 야시장 투어,2025-08-14 04:03:17,1,완료,무통장,173000
O2721E918A1,78040,활기찬 파리 야시장 투어,2025-01-27 09:39:57,3,취소,카드,167500
O7C3E72FCCA,78040,활기찬 파리 야시장 투어,2025-02-05 11:59:04,1,결제대기,계좌이체,91000
OA574865554,78040,활기찬 파리 야시장 투어,2025-04-13 18:46:22,2,완료,카드,33000
O17E625FDE0,78040,활기찬 파리 야시장 투어,2024-11-19 23:00:51,2,배송중,계좌이체,22000
O5FBA3CA74E,78040,활기찬 파리 야시장 투어,2025-05-30 15:33:57,3,결제대기,무통장,160000
O1AC2E4B6C1,78040,활기찬 파리 야시장 투어,2024-09-28 20:44:35,2,완료,계좌이체,61500
OEC351DC3DB,78040,활기찬 파리 야시장 투어,2025-07-11 12:13:58,1,완료,간편결제,30500
OAC3509C687,78040,활기찬 파리 야시장 투어,2024-12-30 01:15:27,3,배송중,간편결제,34000
O1DB585AD29,78040,활기찬 파리 야시장 투어,2025-07-27 02:48:01,1,결제대기,계좌이체,18000
OF331DFF237,61474,로맨틱한 이스탄불 온천 휴양,2024-11-23 22:32:47,2,결제대기,간편결제,113000
ODAC37DEF47,61474,로맨틱한 이스탄불 온천 휴양,2024-12-11 19:02:16,4,완료,간편결제,158000
OBF88C8EA09,61474,로맨틱한 이스탄불 온천 휴양,2025-02-17 01:22:29,5,완료,무통장,186000
O36E393CD22,61474,로맨틱한 이스탄불 온천 휴양,2024-12-25 12:47:50,1,결제대기,계좌이체,198000
O9D02B28E6D,61474,로맨틱한 이스탄불 온천 휴양,2025-02-26 01:52:01,5,완료,간편결제,157500
O79042DE8CB,61474,로맨틱한 이스탄불 온천 휴양,2024-12-18 18:21:32,5,완료,무통장,86500
O9852CE73E1,61474,로맨틱한 이스탄불 온천 휴양,2025-08-12 17:36:40,5,완료,무통장,12000
OB9AE70C2F3,61474,로맨틱한 이스탄불 온천 휴양,2025-03-11 19:49:32,5,완료,계좌이체,162500
OFC974FBA0D,86711,활기찬 오키나와 힐링 스파 패키지,2024-11-10 20:40:43,3,완료,간편결제,32500
OB5199A822B,86711,활기찬 오키나와 힐링 스파 패키지,2024-09-20 18:33:16,2,배송중,간편결제,130500
O4CAFEE294E,86711,활기찬 오키나와 힐링 스파 패키지,2024-11-02 19:55:57,2,배송중,카드,54500
OB729ECF6EC,86711,활기찬 오키나와 힐링 스파 패키지,2025-02-17 03:09:03,5,결제대기,카드,57500
OF6F29B6F52,86711,활기찬 오키나와 힐링 스파 패키지,2025-01-08 13:41:59,3,완료,무통장,161000
OD9AE0C8B9B,80691,레저형 뉴질랜드 힐링 스파 패키지,2025-08-07 12:28:18,2,완료,간편결제,188000
O878F783218,80691,레저형 뉴질랜드 힐링 스파 패키지,2025-05-27 12:43:48,5,완료,카드,115000
O600A1CB28D,80691,레저형 뉴질랜드 힐링 스파 패키지,2025-04-28 17:22:03,5,완료,무통장,124500
OC97DE7049D,80691,레저형 뉴질랜드 힐링 스파 패키지,2025-05-12 14:25:46,3,완료,계좌이체,56500
OC62F451AB9,80691,레저형 뉴질랜드 힐링 스파 패키지,2025-01-05 02:19:23,1,배송중,계좌이체,148000
OC0F422CC4C,80691,레저형 뉴질랜드 힐링 스파 패키지,2025-01-18 04:48:52,4,배송중,무통장,40000
O8F999560B1,80691,레저형 뉴질랜드 힐링 스파 패키지,2025-04-27 01:35:07,4,결제대기,무통장,178500
O281ADE8DF8,80691,레저형 뉴질랜드 힐링 스파 패키지,2024-09-19 04:19:09,3,완료,무통장,157500
O51C5A4A3FA,80691,레저형 뉴질랜드 힐링 스파 패키지,2025-04-11 12:25:44,2,결제대기,간편결제,148000
O81D8646958,80691,레저형 뉴질랜드 힐링 스파 패키지,2025-05-20 07:13:18,1,완료,계좌이체,93000
OEF83CADB7D,80691,레저형 뉴질랜드 힐링 스파 패키지,2024-09-12 01:53:08,3,배송중,간편결제,176500
O90084C2046,80691,레저형 뉴질랜드 힐링 스파 패키지,2025-08-29 02:10:09,2,완료,무통장,159500
O4ED0228C69,41126,감성적인 프라하 도심 미술 투어,2024-10-20 13:53:50,3,배송중,무통장,192000
O94C5A5F4C8,41126,감성적인 프라하 도심 미술 투어,2025-04-11 12:36:22,2,완료,무통장,152500
ODAB9A7B085,41126,감성적인 프라하 도심 미술 투어,2025-05-12 22:22:24,5,배송중,카드,173500
OC973CFD2BE,41126,감성적인 프라하 도심 미술 투어,2025-05-29 10:21:57,5,완료,무통장,23000
O480C5D618B,41126,감성적인 프라하 도심 미술 투어,2024-12-15 03:30:36,2,배송중,간편결제,152500
OA1727DE18A,41126,감성적인 프라하 도심 미술 투어,2024-11-21 11:52:53,3,취소,계좌이체,157500
OA73E0FFE72,41126,감성적인 프라하 도심 미술 투어,2025-01-02 16:14:39,1,배송중,무통장,24000
OA80FA0F57C,41126,감성적인 프라하 도심 미술 투어,2025-05-10 17:21:18,2,결제대기,카드,79500
O0F93E663AE,41126,감성적인 프라하 도심 미술 투어,2025-01-22 09:12:15,5,배송중,카드,54500
O63263AA62D,41126,감성적인 프라하 도심 미술 투어,2024-10-31 23:47:41,5,결제대기,무통장,64000
O14E1571B05,41126,감성적인 프라하 도심 미술 투어,2025-08-19 14:02:55,5,완료,카드,84000
O4D82C4B75E,41126,감성적인 프라하 도심 미술 투어,2024-12-11 09:41:54,1,결제대기,카드,19000
OE28E338F87,41126,감성적인 프라하 도심 미술 투어,2025-01-25 13:36:23,3,배송중,카드,13000
O44127D3E28,41126,감성적인 프라하 도심 미술 투어,2025-02-26 05:00:01,3,배송중,계좌이체,31500
O9648F2E55A,41126,감성적인 프라하 도심 미술 투어,2025-01-11 22:53:21,2,취소,무통장,75500
O12EFB84080,41126,감성적인 프라하 도심 미술 투어,2025-04-25 07:15:54,5,결제대기,카드,174500
O691DD65C2B,61019,문화가득 부다페스트 초호화 리조트,2025-04-02 19:31:00,2,배송중,간편결제,91000
O59432F9413,61019,문화가득 부다페스트 초호화 리조트,2025-04-21 12:11:15,3,배송중,무통장,177000
OCAAA574C21,61019,문화가득 부다페스트 초호화 리조트,2025-04-30 16:30:52,4,배송중,무통장,59500
OC7D27F43E5,61019,문화가득 부다페스트 초호화 리조트,2024-11-05 10:54:28,4,배송중,간편결제,83000
O6B99EC44EC,61019,문화가득 부다페스트 초호화 리조트,2025-07-16 10:39:31,1,결제대기,간편결제,191500
OE46101D5C2,61019,문화가득 부다페스트 초호화 리조트,2024-09-13 10:20:35,3,배송중,카드,65000
O1860D8225D,61019,문화가득 부다페스트 초호화 리조트,2025-05-21 17:13:34,5,결제대기,무통장,69000
O779CF35446,61019,문화가득 부다페스트 초호화 리조트,2025-03-28 01:44:35,3,배송중,카드,158500
O62B6B73F4A,61019,문화가득 부다페스트 초호화 리조트,2024-10-25 19:21:32,4,완료,카드,15000
O72FC57562E,61019,문화가득 부다페스트 초호화 리조트,2025-07-08 05:57:16,3,결제대기,계좌이체,108500
O22A26F3B4C,61019,문화가득 부다페스트 초호화 리조트,2025-03-18 15:04:50,5,배송중,계좌이체,197500
O4D841D25F0,61019,문화가득 부다페스트 초호화 리조트,2025-01-16 19:15:33,5,완료,카드,56500
OFC3C1A2847,61019,문화가득 부다페스트 초호화 리조트,2025-01-02 13:41:40,2,취소,계좌이체,17000
OBC8C8157EF,61019,문화가득 부다페스트 초호화 리조트,2024-12-19 16:08:21,5,완료,카드,82000
O1A1616AD64,61019,문화가득 부다페스트 초호화 리조트,2025-05-03 19:53:23,2,완료,무통장,134500
O28810C2C87,61019,문화가득 부다페스트 초호화 리조트,2024-09-10 06:40:02,4,배송중,간편결제,95000
O6D313D71D1,61019,문화가득 부다페스트 초호화 리조트,2024-12-29 10:53:51,4,완료,간편결제,81500
O5CE7EE764F,61019,문화가득 부다페스트 초호화 리조트,2025-06-29 01:47:12,4,결제대기,카드,25000
OAD3B0473A4,61019,문화가득 부다페스트 초호화 리조트,2024-11-20 03:20:02,5,완료,계좌이체,148000
OF0BACEF5C1,61019,문화가득 부다페스트 초호화 리조트,2025-09-01 10:33:38,2,배송중,무통장,156500
O681EC5E91E,13322,섬전체 프라하 도심 미술 투어,2025-04-21 20:08:03,4,완료,무통장,61500
O82100581FB,13322,섬전체 프라하 도심 미술 투어,2025-03-15 05:03:42,3,완료,무통장,36500
O7486F86C97,13322,섬전체 프라하 도심 미술 투어,2025-01-25 12:15:28,1,배송중,계좌이체,120500
OB3D7E9F7EF,13322,섬전체 프라하 도심 미술 투어,2024-11-17 06:58:59,5,완료,간편결제,27500
OD8AA82FB3F,13322,섬전체 프라하 도심 미술 투어,2025-04-25 23:58:34,4,결제대기,카드,81000
ODCFBCBFF05,13322,섬전체 프라하 도심 미술 투어,2024-12-17 02:49:27,3,배송중,간편결제,171000
O725D146C2C,13322,섬전체 프라하 도심 미술 투어,2024-10-05 17:06:14,1,배송중,간편결제,81000
O9AA6953683,13322,섬전체 프라하 도심 미술 투어,2024-12-07 19:52:16,2,완료,간편결제,80000
O951583383B,13322,섬전체 프라하 도심 미술 투어,2025-02-14 23:07:41,5,배송중,계좌이체,147500
O7D74EC5BE4,13322,섬전체 프라하 도심 미술 투어,2025-03-09 20:43:10,5,배송중,계좌이체,140500
O77FDDD86DA,13322,섬전체 프라하 도심 미술 투어,2025-05-12 08:24:08,4,배송중,계좌이체,200000
O378AB658D6,13322,섬전체 프라하 도심 미술 투어,2025-05-02 05:29:29,2,배송중,카드,176000
OB760E87690,13322,섬전체 프라하 도심 미술 투어,2025-03-11 05:18:24,4,배송중,카드,154500
OE91FF7685C,13322,섬전체 프라하 도심 미술 투어,2025-07-27 07:36:16,4,취소,카드,68000
O90F5C1B4AD,13322,섬전체 프라하 도심 미술 투어,2025-08-14 01:51:08,3,취소,간편결제,38500
O7A0677BC80,13322,섬전체 프라하 도심 미술 투어,2025-07-13 22:43:27,4,완료,카드,61000
O3ACDF45BF9,13322,섬전체 프라하 도심 미술 투어,2025-03-26 23:13:14,3,완료,계좌이체,50500
O6FCF9CED4A,13322,섬전체 프라하 도심 미술 투어,2024-11-23 10:26:27,4,결제대기,무통장,152500
OB532427FFB,13322,섬전체 프라하 도심 미술 투어,2025-01-18 08:29:40,4,배송중,무통장,92000
OBFBCC7AAE9,78101,섬전체 하와이 미식 탐방,2025-06-29 06:31:23,4,완료,간편결제,198500
O617D0EEA3D,78101,섬전체 하와이 미식 탐방,2025-07-21 21:05:07,1,완료,간편결제,172000
OB2A61968F8,78101,섬전체 하와이 미식 탐방,2025-04-01 16:33:51,4,완료,무통장,47500
O811C6F5AFE,78101,섬전체 하와이 미식 탐방,2025-08-19 16:21:17,4,배송중,계좌이체,90000
O97882F2AA4,78101,섬전체 하와이 미식 탐방,2025-02-28 19:22:04,3,배송중,간편결제,31500
O71C564FCF5,78101,섬전체 하와이 미식 탐방,2024-09-10 18:48:48,1,결제대기,무통장,122500
OA45B34F0C9,78101,섬전체 하와이 미식 탐방,2025-08-11 18:58:34,3,완료,무통장,196500
OA622A8875B,78101,섬전체 하와이 미식 탐방,2025-07-16 03:28:48,2,완료,무통장,131000
OC3BA829763,78101,섬전체 하와이 미식 탐방,2025-01-23 08:33:43,5,완료,무통장,176500
O95DCDC6A62,78101,섬전체 하와이 미식 탐방,2025-03-02 20:39:43,2,배송중,간편결제,80000
OE65180218A,78101,섬전체 하와이 미식 탐방,2024-11-19 23:19:03,2,완료,간편결제,71000
OAFAF150DA4,78101,섬전체 하와이 미식 탐방,2024-10-21 22:32:27,3,배송중,계좌이체,62000
O0E9F96123F,78101,섬전체 하와이 미식 탐방,2025-07-24 04:28:15,1,취소,카드,167500
O14B51A667E,78101,섬전체 하와이 미식 탐방,2024-12-31 21:48:01,3,완료,카드,71000
OFDA3812072,78101,섬전체 하와이 미식 탐방,2025-02-14 11:07:48,3,결제대기,간편결제,80000
O2D3DE28476,78101,섬전체 하와이 미식 탐방,2024-09-25 07:15:11,3,배송중,계좌이체,158000
OC8EE88F1C4,78101,섬전체 하와이 미식 탐방,2025-09-04 21:41:12,4,완료,간편결제,182500
OA282B168C3,78101,섬전체 하와이 미식 탐방,2024-10-13 22:38:24,4,완료,무통장,117500
OB050D22B66,78101,섬전체 하와이 미식 탐방,2024-10-24 01:40:49,5,배송중,무통장,31500
O3A1D4547FD,78101,섬전체 하와이 미식 탐방,2025-06-06 22:23:38,4,취소,카드,191500
O1DC4975EC2,78101,섬전체 하와이 미식 탐방,2024-11-25 08:26:16,2,결제대기,계좌이체,126500
OF532C162CD,78101,섬전체 하와이 미식 탐방,2025-09-02 22:01:05,3,취소,카드,63500
O530FBEB2DB,78101,섬전체 하와이 미식 탐방,2025-04-22 20:16:25,3,결제대기,계좌이체,45000
OCCA1FD52E2,78101,섬전체 하와이 미식 탐방,2025-03-20 12:53:33,3,완료,계좌이체,190000
O72FE4BBEDE,78101,섬전체 하와이 미식 탐방,2025-03-10 01:52:43,1,완료,카드,128000
O7E995DF04C,78101,섬전체 하와이 미식 탐방,2025-01-15 16:04:29,1,배송중,계좌이체,174500
O9F22A5FC60,78101,섬전체 하와이 미식 탐방,2024-11-18 05:59:14,3,결제대기,간편결제,29500
O1C2E1D5058,78101,섬전체 하와이 미식 탐방,2024-11-20 02:17:23,4,완료,카드,199000
ODB8259F9AF,78101,섬전체 하와이 미식 탐방,2025-07-05 12:17:02,1,결제대기,계좌이체,66000
O2A6E3CB9DA,54553,미식형 파리 열기구 체험,2024-11-10 23:42:59,5,배송중,무통장,193500
O3D795AFCF1,54553,미식형 파리 열기구 체험,2025-07-12 12:17:15,2,취소,카드,168000
O0BDCD84723,54553,미식형 파리 열기구 체험,2025-02-13 06:37:36,5,배송중,무통장,164500
OFD7D2E8707,54553,미식형 파리 열기구 체험,2025-06-04 12:50:24,2,완료,무통장,161000
OEDAADC5719,54553,미식형 파리 열기구 체험,2025-08-21 12:27:15,4,완료,카드,91500
OBC033DC9B7,54553,미식형 파리 열기구 체험,2025-07-25 03:47:37,3,완료,무통장,107500
O973A209253,54553,미식형 파리 열기구 체험,2025-06-11 03:51:30,1,결제대기,무통장,68000
O06E6476F62,54553,미식형 파리 열기구 체험,2025-07-03 13:24:42,2,완료,카드,78500
O744230FA6F,77445,럭셔리 괌 글램핑 투어,2025-03-05 18:52:34,3,완료,카드,61000
O7794DE13BC,77445,럭셔리 괌 글램핑 투어,2024-11-13 10:21:31,3,취소,카드,180000
O11B58BA4CE,77445,럭셔리 괌 글램핑 투어,2025-03-31 01:52:18,2,배송중,카드,120000
O9CD7FFF921,77445,럭셔리 괌 글램핑 투어,2024-10-27 10:11:31,5,배송중,간편결제,158000
O551B4C86DD,77445,럭셔리 괌 글램핑 투어,2025-03-31 20:29:00,4,완료,카드,110500
OC5E9A59AB1,77445,럭셔리 괌 글램핑 투어,2025-03-24 12:34:29,3,완료,간편결제,145000
O428A9707E2,77445,럭셔리 괌 글램핑 투어,2025-05-09 05:07:35,4,완료,간편결제,53000
OC0474DC982,77445,럭셔리 괌 글램핑 투어,2024-09-16 12:15:14,2,결제대기,계좌이체,153500
OF9AFFEEA14,77445,럭셔리 괌 글램핑 투어,2025-04-01 12:51:25,2,배송중,계좌이체,159500
O12C3CEA6D2,77445,럭셔리 괌 글램핑 투어,2024-09-14 19:32:38,5,완료,간편결제,134000
O617C0C7214,58844,트렌디 크로아티아 골프 리조트,2025-06-01 09:29:22,5,완료,카드,31500
OEAB814579E,58844,트렌디 크로아티아 골프 리조트,2025-05-15 12:15:58,5,결제대기,간편결제,170000
ODEEE73FAF8,58844,트렌디 크로아티아 골프 리조트,2025-04-03 02:58:37,5,완료,계좌이체,57000
O78F6AABD90,58844,트렌디 크로아티아 골프 리조트,2025-07-16 16:16:46,4,배송중,무통장,56500
O01681E7C04,58844,트렌디 크로아티아 골프 리조트,2025-07-22 08:50:46,3,완료,계좌이체,138500
O17FF846C39,58844,트렌디 크로아티아 골프 리조트,2024-11-28 16:52:43,4,결제대기,간편결제,10000
O6EBDC28044,58844,트렌디 크로아티아 골프 리조트,2025-01-31 06:10:47,1,배송중,카드,191500
O359B76E254,67440,설레는 하와이 도심 미술 투어,2025-01-27 00:35:59,5,완료,간편결제,69500
OB9232FA6F7,67440,설레는 하와이 도심 미술 투어,2024-10-13 07:24:11,2,배송중,카드,48500
O6831AB7926,67440,설레는 하와이 도심 미술 투어,2025-04-02 06:09:02,4,완료,간편결제,182000
O7FC104B5D4,67440,설레는 하와이 도심 미술 투어,2024-12-22 17:14:05,1,완료,카드,86500
O3D900AD38E,67440,설레는 하와이 도심 미술 투어,2024-12-30 17:31:07,3,완료,간편결제,165000
OA27AE5EC83,67440,설레는 하와이 도심 미술 투어,2025-06-02 00:55:30,3,완료,간편결제,196500
O5EF1D56888,67440,설레는 하와이 도심 미술 투어,2025-06-23 12:34:10,1,완료,무통장,181000
O1D853E7023,67440,설레는 하와이 도심 미술 투어,2025-05-03 17:54:05,2,결제대기,무통장,135500
O3B4CC57F15,67440,설레는 하와이 도심 미술 투어,2025-05-06 03:05:08,4,완료,계좌이체,14000
OA2CC8F1678,67440,설레는 하와이 도심 미술 투어,2025-08-27 21:24:19,4,결제대기,카드,37000
O23910B7B98,67440,설레는 하와이 도심 미술 투어,2025-05-29 21:43:03,1,배송중,무통장,137000
O86A5B69AEE,67440,설레는 하와이 도심 미술 투어,2025-05-24 07:42:52,2,배송중,계좌이체,126000
