상품 코드,상품명,언어,카테고리,문의 유형,문의 내용,요청 ID,예약코드,예약 상태,createdAt
64223,도심속 오키나와 힐링 스파 패키지,홍콩어,여행,시스템 사용문제,회원 등급 혜택 문의 문의드립니다,C37D38,R5DYPV66P,결제대기,2025-04-19
64223,도심속 오키나와 힐링 스파 패키지,홍콩어,여행,시스템 사용문제,배송지 변경 요청 확인 바랍니다,AA153C,RCUT0G1TR,결제대기,2025-04-20
64223,도심속 오키나와 힐링 스파 패키지,홍콩어,여행,기타,프로모션 참여 문의 문의드립니다,9C292A,R6FICEZBL,승인대기,2025-02-03
64223,도심속 오키나와 힐링 스파 패키지,홍콩어,여행,시스템 사용문제,오류 메시지 신고 부탁드립니다,1A18E7,RF0KXSR2C,확정,2025-07-07
64223,도심속 오키나와 힐링 스파 패키지,홍콩어,여행,시스템 사용문제,오류 메시지 신고 부탁드립니다,9278A5,R3ZSZ6CRV,승인대기,2025-07-25
64223,도심속 오키나와 힐링 스파 패키지,홍콩어,여행,예약 변경/취소,배송지 변경 요청 확인 바랍니다,BE87D1,RB81V8GOW,결제대기,2025-01-28
64223,도심속 오키나와 힐링 스파 패키지,일본어,여행,기타,리뷰 수정 문의 가능할까요,85D3A3,RB7Y4F4N2,승인대기,2025-02-12
64223,도심속 오키나와 힐링 스파 패키지,일본어,여행,예약 변경/취소,쿠폰 적용 문제 가능할까요,807FBB,R7N83IYYR,확정,2025-01-31
78040,활기찬 파리 야시장 투어,대만어,여행,시스템 사용문제,영수증 발급 문의 도와주세요,97EC3D,R500EUJXQ,확정,2025-04-28
78040,활기찬 파리 야시장 투어,대만어,여행,예약 변경/취소,예약 변경 문의 알려주세요,2D9AAE,R3HFV683V,승인대기,2025-08-03
78040,활기찬 파리 야시장 투어,대만어,여행,시스템 사용문제,배송 일정 확인 확인 바랍니다,F01595,,,2025-08-29
78040,활기찬 파리 야시장 투어,대만어,여행,예약 변경/취소,포장 옵션 문의 알려주세요,895216,R1QKOY1XD,승인대기,2025-05-15
78040,활기찬 파리 야시장 투어,대만어,여행,시스템 사용문제,쿠폰 적용 문제 문의드립니다,446532,RB6R18ICY,승인대기,2025-05-31
78040,활기찬 파리 야시장 투어,대만어,여행,시스템 사용문제,환불 절차 문의 알려주세요,2C6A6A,RDJBG49XY,결제대기,2025-06-24
78040,활기찬 파리 야시장 투어,대만어,여행,예약 변경/취소,결제 오류 문의 도와주세요,C0B649,R3ZYACCHL,결제대기,2025-01-12
78040,활기찬 파리 야시장 투어,대만어,여행,예약 변경/취소,영수증 발급 문의 부탁드립니다,1F3CBA,RD7F8DISI,승인대기,2025-01-10
78040,활기찬 파리 야시장 투어,대만어,여행,시스템 사용문제,리뷰 수정 문의 부탁드립니다,85368D,R3NM5AZEC,승인대기,2025-01-26
61474,로맨틱한 이스탄불 온천 휴양,대만어,여행,예약 변경/취소,회원 등급 혜택 문의 도와주세요,23FE55,R2SVUHVU3,확정,2025-04-09
61474,로맨틱한 이스탄불 온천 휴양,홍콩어,여행,예약 변경/취소,회원 등급 혜택 문의 확인 바랍니다,FFB7ED,R6WWX7GDH,확정,2025-03-17
61474,로맨틱한 이스탄불 온천 휴양,대만어,여행,상품 문의,상품 상세 설명 요청 확인 바랍니다,1BB782,R1MD4GG5A,확정,2025-03-08
61474,로맨틱한 이스탄불 온천 휴양,홍콩어,여행,예약 변경/취소,쿠폰 적용 문제 가능할까요,E4A3F4,R6WWX7GDH,확정,2025-08-09
86711,활기찬 오키나와 힐링 스파 패키지,일본어,어학당,상품 문제,쿠폰 적용 문제 알려주세요,303A75,RDJY2YU0G,확정,2025-04-13
86711,활기찬 오키나와 힐링 스파 패키지,일본어,어학당,상품 문제,A/S 절차 문의 도와주세요,EA324E,RADA6DND7,결제대기,2025-07-04
86711,활기찬 오키나와 힐링 스파 패키지,영어,어학당,상품 문제,A/S 절차 문의 부탁드립니다,0E72F7,R9NTUO0BL,확정,2025-06-12
80691,레저형 뉴질랜드 힐링 스파 패키지,영어,쇼핑,예약 변경/취소,포장 옵션 문의 도와주세요,ED6214,R48JO3JCB,결제대기,2025-02-04
80691,레저형 뉴질랜드 힐링 스파 패키지,영어,쇼핑,상품 문제,영수증 발급 문의 확인 바랍니다,97936F,R8XID7TBU,승인대기,2025-07-16
80691,레저형 뉴질랜드 힐링 스파 패키지,영어,쇼핑,예약 변경/취소,A/S 절차 문의 확인 바랍니다,FE2D70,R13RGBEOU,확정,2025-07-18
80691,레저형 뉴질랜드 힐링 스파 패키지,일본어,쇼핑,예약 변경/취소,추가 사진 요청 알려주세요,A96A3B,R3J0TS1GY,결제대기,2025-07-11
80691,레저형 뉴질랜드 힐링 스파 패키지,영어,쇼핑,상품 문의,추가 사진 요청 가능할까요,D13166,R4DDSXEXD,결제대기,2025-07-05
80691,레저형 뉴질랜드 힐링 스파 패키지,일본어,쇼핑,상품 문제,예약 변경 문의 도와주세요,A5DA4E,RDUFWQOVL,결제대기,2025-05-17
80691,레저형 뉴질랜드 힐링 스파 패키지,일본어,쇼핑,상품 문의,포장 옵션 문의 도와주세요,D9AAE9,,,2025-01-01
80691,레저형 뉴질랜드 힐링 스파 패키지,영어,쇼핑,예약 변경/취소,재고 상태 확인 문의드립니다,524D1E,,,2025-05-27
80691,레저형 뉴질랜드 힐링 스파 패키지,영어,쇼핑,예약 변경/취소,상품 상세 설명 요청 알려주세요,A73ACA,,,2025-06-09
41126,감성적인 프라하 도심 미술 투어,대만어,쇼핑,상품 문의,추가 사진 요청 부탁드립니다,958420,R2SV9Y9SA,결제대기,2025-04-22
41126,감성적인 프라하 도심 미술 투어,대만어,쇼핑,상품 문제,상품 상세 설명 요청 도와주세요,7F4ADE,R4J1V41V9,결제대기,2025-02-02
41126,감성적인 프라하 도심 미술 투어,대만어,쇼핑,시스템 사용문제,현장 수령 가능 여부 문의드립니다,9F8985,R9P3ETZIG,결제대기,2025-02-17
41126,감성적인 프라하 도심 미술 투어,홍콩어,쇼핑,상품 문의,결제 오류 문의 가능할까요,205554,RAZN3UA6F,승인대기,2025-01-08
41126,감성적인 프라하 도심 미술 투어,홍콩어,쇼핑,상품 문의,배송지 변경 요청 부탁드립니다,E6C665,R3YVXL2US,승인대기,2025-08-25
41126,감성적인 프라하 도심 미술 투어,일본어,쇼핑,상품 문의,재고 상태 확인 부탁드립니다,DE30B7,R6UT5NMZV,결제대기,2025-03-04
41126,감성적인 프라하 도심 미술 투어,영어,쇼핑,상품 문의,배송 일정 확인 부탁드립니다,3CC603,R3QKG24EH,결제대기,2025-06-23
41126,감성적인 프라하 도심 미술 투어,홍콩어,쇼핑,상품 문의,쿠폰 적용 문제 알려주세요,BC223D,R84K0QCON,결제대기,2025-06-03
41126,감성적인 프라하 도심 미술 투어,영어,쇼핑,상품 문의,결제 오류 문의 도와주세요,20B0E2,RE9OFSEQ6,승인대기,2025-07-23
41126,감성적인 프라하 도심 미술 투어,영어,쇼핑,상품 문의,포장 옵션 문의 가능할까요,39C726,R9BSDRGVQ,확정,2025-08-02
41126,감성적인 프라하 도심 미술 투어,영어,쇼핑,상품 문의,쿠폰 적용 문제 도와주세요,F85027,,,2025-04-22
41126,감성적인 프라하 도심 미술 투어,홍콩어,쇼핑,상품 문의,A/S 절차 문의 부탁드립니다,228AFD,RBDM141SO,결제대기,2025-03-30
61019,문화가득 부다페스트 초호화 리조트,일본어,계정,기타,쿠폰 적용 문제 확인 바랍니다,BCD5A1,,,2025-01-26
61019,문화가득 부다페스트 초호화 리조트,홍콩어,계정,시스템 사용문제,영수증 발급 문의 확인 바랍니다,FB1BDB,R6NSGGK98,확정,2025-07-13
61019,문화가득 부다페스트 초호화 리조트,일본어,계정,기타,리뷰 수정 문의 알려주세요,D5F482,,,2025-01-03
61019,문화가득 부다페스트 초호화 리조트,영어,계정,시스템 사용문제,재고 상태 확인 부탁드립니다,52FC96,R659G6FU0,승인대기,2025-07-30
61019,문화가득 부다페스트 초호화 리조트,영어,계정,기타,추가 사진 요청 알려주세요,45ACA7,,,2025-08-13
61019,문화가득 부다페스트 초호화 리조트,영어,계정,기타,환불 절차 문의 도와주세요,68E657,RAMI5H64L,승인대기,2025-04-23
61019,문화가득 부다페스트 초호화 리조트,일본어,계정,시스템 사용문제,오류 메시지 신고 문의드립니다,1AE9D2,,,2025-08-29
61019,문화가득 부다페스트 초호화 리조트,영어,계정,시스템 사용문제,리뷰 수정 문의 부탁드립니다,35D28B,RB7EU1B40,결제대기,2025-01-15
61019,문화가득 부다페스트 초호화 리조트,영어,계정,기타,예약 변경 문의 문의드립니다,69F516,,,2025-05-27
61019,문화가득 부다페스트 초호화 리조트,일본어,계정,기타,리뷰 수정 문의 알려주세요,E98EB2,R9E681CQI,확정,2025-08-16
61019,문화가득 부다페스트 초호화 리조트,영어,계정,기타,환불 절차 문의 도와주세요,CCCE18,,,2025-08-14
61019,문화가득 부다페스트 초호화 리조트,영어,계정,시스템 사용문제,포장 옵션 문의 문의드립니다,119BEB,,,2025-08-19
61019,문화가득 부다페스트 초호화 리조트,영어,계정,기타,추가 사진 요청 도와주세요,BD6E60,,,2025-05-10
61019,문화가득 부다페스트 초호화 리조트,홍콩어,계정,시스템 사용문제,사용 방법 문의 가능할까요,2B3121,,,2025-01-13
61019,문화가득 부다페스트 초호화 리조트,영어,계정,기타,가격 정보 문의 문의드립니다,DD53B4,,,2025-01-30
13322,섬전체 프라하 도심 미술 투어,홍콩어,쇼핑,기타,배송 일정 확인 가능할까요,787922,,,2025-08-22
13322,섬전체 프라하 도심 미술 투어,홍콩어,쇼핑,상품 문제,쿠폰 적용 문제 확인 바랍니다,1CDBA1,RXUL1MFF8,결제대기,2025-07-24
13322,섬전체 프라하 도심 미술 투어,홍콩어,쇼핑,기타,현장 수령 가능 여부 알려주세요,3B8ED6,RBEKPSNAQ,결제대기,2025-08-09
13322,섬전체 프라하 도심 미술 투어,일본어,쇼핑,기타,오류 메시지 신고 부탁드립니다,7EF011,,,2025-07-02
13322,섬전체 프라하 도심 미술 투어,홍콩어,쇼핑,기타,리뷰 수정 문의 도와주세요,ADC82B,RCQ9VAIMO,결제대기,2025-04-17
13322,섬전체 프라하 도심 미술 투어,홍콩어,쇼핑,상품 문제,회원 등급 혜택 문의 도와주세요,4B62ED,,,2025-05-29
13322,섬전체 프라하 도심 미술 투어,일본어,쇼핑,시스템 사용문제,리뷰 수정 문의 알려주세요,35BEB0,,,2025-05-05
13322,섬전체 프라하 도심 미술 투어,홍콩어,쇼핑,기타,가격 정보 문의 부탁드립니다,01DEB8,,,2025-01-26
13322,섬전체 프라하 도심 미술 투어,홍콩어,쇼핑,기타,포장 옵션 문의 부탁드립니다,C5FCE0,,,2025-01-09
13322,섬전체 프라하 도심 미술 투어,홍콩어,쇼핑,기타,가격 정보 문의 알려주세요,8DB221,R2BTYTG22,결제대기,2025-02-02
13322,섬전체 프라하 도심 미술 투어,홍콩어,쇼핑,기타,상품 상세 설명 요청 문의드립니다,7FE32F,RA21JLF8X,결제대기,2025-02-10
13322,섬전체 프라하 도심 미술 투어,홍콩어,쇼핑,시스템 사용문제,추가 사진 요청 문의드립니다,1D89D6,RB4P8M26B,결제대기,2025-03-10
78101,섬전체 하와이 미식 탐방,일본어,여행,기타,A/S 절차 문의 가능할까요,AE9741,R4MDD3R4Z,확정,2025-07-07
78101,섬전체 하와이 미식 탐방,대만어,여행,상품 문의,쿠폰 적용 문제 도와주세요,E4C2E9,R2VGBCFTI,승인대기,2025-06-13
78101,섬전체 하와이 미식 탐방,홍콩어,여행,상품 문의,예약 변경 문의 확인 바랍니다,7D15C7,,,2025-04-11
78101,섬전체 하와이 미식 탐방,일본어,여행,상품 문의,배송 일정 확인 알려주세요,F064B0,,,2025-07-12
78101,섬전체 하와이 미식 탐방,대만어,여행,상품 문의,A/S 절차 문의 알려주세요,86CA41,R4A1IK684,승인대기,2025-08-07
78101,섬전체 하와이 미식 탐방,일본어,여행,기타,리뷰 수정 문의 도와주세요,C13E3E,RA3WQCY3X,결제대기,2025-08-25
78101,섬전체 하와이 미식 탐방,대만어,여행,기타,재고 상태 확인 알려주세요,3EB247,,,2025-01-22
78101,섬전체 하와이 미식 탐방,대만어,여행,기타,현장 수령 가능 여부 확인 바랍니다,EFABD7,RBEY9A2Z0,승인대기,2025-02-11
78101,섬전체 하와이 미식 탐방,영어,여행,상품 문의,결제 오류 문의 확인 바랍니다,84695C,R96PQ0ETA,승인대기,2025-07-27
78101,섬전체 하와이 미식 탐방,홍콩어,여행,기타,환불 절차 문의 부탁드립니다,F41E13,,,2025-05-08
78101,섬전체 하와이 미식 탐방,홍콩어,여행,상품 문의,가격 정보 문의 가능할까요,65CD6E,,,2025-03-25
78101,섬전체 하와이 미식 탐방,홍콩어,여행,상품 문의,배송 일정 확인 도와주세요,C880FC,RAQXI7IL3,승인대기,2025-06-09
78101,섬전체 하와이 미식 탐방,홍콩어,여행,상품 문의,재고 상태 확인 문의드립니다,529B65,RCEE187FO,결제대기,2025-05-30
78101,섬전체 하와이 미식 탐방,일본어,여행,상품 문의,배송지 변경 요청 문의드립니다,46D179,R3ZCNBX9D,결제대기,2025-02-05
78101,섬전체 하와이 미식 탐방,홍콩어,여행,상품 문의,영수증 발급 문의 문의드립니다,BF233D,,,2025-07-09
78101,섬전체 하와이 미식 탐방,홍콩어,여행,기타,프로모션 참여 문의 알려주세요,4CF4DC,RAQQKRIS5,승인대기,2025-01-18
78101,섬전체 하와이 미식 탐방,영어,여행,상품 문의,상품 상세 설명 요청 알려주세요,2F1622,,,2025-05-18
78101,섬전체 하와이 미식 탐방,영어,여행,기타,사용 방법 문의 확인 바랍니다,DFB160,R6EAB0KH8,승인대기,2025-06-28
78101,섬전체 하와이 미식 탐방,대만어,여행,상품 문의,포장 옵션 문의 부탁드립니다,ED7838,R4L5KB47C,승인대기,2025-03-27
78101,섬전체 하와이 미식 탐방,홍콩어,여행,상품 문의,회원 등급 혜택 문의 도와주세요,EB0E48,R7TI9NQWD,확정,2025-06-06
54553,미식형 파리 열기구 체험,일본어,채용,상품 문제,가격 정보 문의 확인 바랍니다,3D21DC,RAU9GJJTB,승인대기,2025-06-30
54553,미식형 파리 열기구 체험,일본어,채용,상품 문제,A/S 절차 문의 알려주세요,FE4656,RDFMMH7PK,승인대기,2025-07-24
54553,미식형 파리 열기구 체험,일본어,채용,상품 문제,추가 사진 요청 문의드립니다,6DE907,RDKTNQHP7,결제대기,2025-07-17
54553,미식형 파리 열기구 체험,일본어,채용,상품 문제,영수증 발급 문의 문의드립니다,1FEFEE,REC7JXQKL,승인대기,2025-05-08
77445,럭셔리 괌 글램핑 투어,대만어,쇼핑,시스템 사용문제,회원 등급 혜택 문의 도와주세요,EB14F3,RARCRMRPG,승인대기,2025-04-11
77445,럭셔리 괌 글램핑 투어,대만어,쇼핑,기타,쿠폰 적용 문제 부탁드립니다,E4843C,R83JY9S5D,결제대기,2025-01-23
77445,럭셔리 괌 글램핑 투어,대만어,쇼핑,시스템 사용문제,환불 절차 문의 알려주세요,2C0A27,RBOZ5JVZW,결제대기,2025-01-12
77445,럭셔리 괌 글램핑 투어,대만어,쇼핑,상품 문의,결제 오류 문의 도와주세요,989E94,RDXAQGQ2F,결제대기,2025-03-02
77445,럭셔리 괌 글램핑 투어,대만어,쇼핑,기타,현장 수령 가능 여부 확인 바랍니다,1375A2,REL6AS20T,결제대기,2025-02-21
77445,럭셔리 괌 글램핑 투어,대만어,쇼핑,시스템 사용문제,배송 일정 확인 가능할까요,F0D314,R5CRJZ6JS,승인대기,2025-01-22
58844,트렌디 크로아티아 골프 리조트,대만어,여행,시스템 사용문제,결제 오류 문의 부탁드립니다,AC3602,RBNOCQOW4,결제대기,2025-04-24
58844,트렌디 크로아티아 골프 리조트,대만어,여행,상품 문의,결제 오류 문의 부탁드립니다,0C6C08,RC3O3EI7C,확정,2025-04-13
58844,트렌디 크로아티아 골프 리조트,대만어,여행,시스템 사용문제,영수증 발급 문의 알려주세요,3328F2,,,2025-05-16
58844,트렌디 크로아티아 골프 리조트,대만어,여행,시스템 사용문제,오류 메시지 신고 확인 바랍니다,1A57DD,,,2025-07-05
